codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
75,6204,2025-04-20,NXM-72273-96,13,7559.7,CEX,2
60,4501,2025-04-20,YZK-06087-98,13,10034.94,CEX,2
56,9882,2025-04-20,SZJ-76414-24,24,16035.71,EFE,2
74,1680,2025-04-20,LEK-96807-82,15,5427.9,CEX,2
56,9268,2025-04-20,GET-58791-09,26,10691.15,EFE,2
73,7913,2025-04-20,HGA-86693-42,12,5607.88,CEX,2
70,5747,2025-04-20,FHG-40571-57,40,18969.94,EFE,2
60,8974,2025-04-20,BWL-77714-70,14,6085.85,CEX,2
71,8810,2025-04-20,PQX-59844-04,27,7627.59,CEX,2
54,7120,2025-04-20,ORZ-56803-77,0,0.0,CEX,2
