codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
67,3338,2025-04-27,NXM-72273-96,36,20537.15,EFE,2
63,5045,2025-04-27,YZK-06087-98,15,4778.1,EFE,2
67,1713,2025-04-27,SZJ-76414-24,21,11437.49,EFE,2
51,2959,2025-04-27,LEK-96807-82,6,2402.51,CEX,2
64,3904,2025-04-27,GET-58791-09,18,8191.26,CEX,2
51,2323,2025-04-27,HGA-86693-42,11,6813.68,EFE,2
73,5143,2025-04-27,FHG-40571-57,2,1088.15,CEX,2
72,7317,2025-04-27,BWL-77714-70,19,8917.89,EFE,2
53,8775,2025-04-27,PQX-59844-04,18,10375.37,CEX,2
51,4742,2025-04-27,ORZ-56803-77,34,9931.81,EFE,2
