codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
71,4058,2025-05-10,NXM-72273-96,8,4841.8,CEX,2
58,7279,2025-05-10,YZK-06087-98,20,15084.88,EFE,2
70,7868,2025-05-10,SZJ-76414-24,24,17005.86,EFE,2
52,3651,2025-05-10,LEK-96807-82,23,17168.84,CEX,2
73,9495,2025-05-10,GET-58791-09,39,26252.41,CEX,2
63,7292,2025-05-10,HGA-86693-42,9,6119.47,CEX,2
58,8399,2025-05-10,FHG-40571-57,32,15454.41,CEX,2
70,9114,2025-05-10,BWL-77714-70,0,0.0,CEX,2
55,3259,2025-05-10,PQX-59844-04,4,2458.82,EFE,2
63,8164,2025-05-10,ORZ-56803-77,17,7496.73,CEX,2
