codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
58,9570,2025-05-29,NXM-72273-96,1,730.07,EFE,2
71,8012,2025-05-29,YZK-06087-98,13,9114.83,CEX,2
59,7433,2025-05-29,SZJ-76414-24,45,21482.7,EFE,2
62,8699,2025-05-29,LEK-96807-82,36,16948.93,CEX,2
56,5178,2025-05-29,GET-58791-09,16,11938.71,CEX,2
68,5787,2025-05-29,HGA-86693-42,34,20574.81,EFE,2
66,7320,2025-05-29,FHG-40571-57,8,4529.67,EFE,2
56,7507,2025-05-29,BWL-77714-70,30,19711.4,CEX,2
75,7938,2025-05-29,PQX-59844-04,24,12205.58,CEX,2
63,3065,2025-05-29,ORZ-56803-77,9,6101.5,CEX,2
