codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
65,5884,2025-04-24,NXM-72273-96,11,7115.9,CEX,2
57,1425,2025-04-24,YZK-06087-98,34,12759.22,EFE,2
72,8305,2025-04-24,SZJ-76414-24,4,1733.6,CEX,2
52,5026,2025-04-24,LEK-96807-82,26,15828.58,CEX,2
57,9454,2025-04-24,GET-58791-09,18,10437.2,CEX,2
72,9679,2025-04-24,HGA-86693-42,13,7975.35,CEX,2
58,7336,2025-04-24,FHG-40571-57,18,7381.89,EFE,2
75,3755,2025-04-24,BWL-77714-70,33,21125.9,EFE,2
52,6503,2025-04-24,PQX-59844-04,28,13999.91,EFE,2
66,9883,2025-04-24,ORZ-56803-77,21,15270.41,CEX,2
