codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
65,1134,2025-04-22,NXM-72273-96,2,1040.54,CEX,2
74,1997,2025-04-22,YZK-06087-98,27,20010.07,CEX,2
54,8623,2025-04-22,SZJ-76414-24,9,7066.45,CEX,2
63,9354,2025-04-22,LEK-96807-82,32,11407.33,CEX,2
57,9173,2025-04-22,GET-58791-09,7,3669.47,EFE,2
67,4585,2025-04-22,HGA-86693-42,8,3424.3,EFE,2
65,2935,2025-04-22,FHG-40571-57,17,12230.93,CEX,2
71,9621,2025-04-22,BWL-77714-70,22,14821.15,CEX,2
70,2756,2025-04-22,PQX-59844-04,41,16383.71,EFE,2
69,2466,2025-04-22,ORZ-56803-77,4,2752.27,EFE,2
