codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
60,8998,2025-05-14,NXM-72273-96,28,10090.16,EFE,2
69,7562,2025-05-14,YZK-06087-98,7,4712.48,EFE,2
57,9551,2025-05-14,SZJ-76414-24,17,12577.67,CEX,2
62,1234,2025-05-14,LEK-96807-82,29,11345.14,CEX,2
63,6274,2025-05-14,GET-58791-09,13,10033.39,CEX,2
66,8051,2025-05-14,HGA-86693-42,17,10430.12,EFE,2
71,5307,2025-05-14,FHG-40571-57,23,9347.66,EFE,2
60,1247,2025-05-14,BWL-77714-70,4,1756.9,CEX,2
60,5479,2025-05-14,PQX-59844-04,17,5851.45,EFE,2
57,4878,2025-05-14,ORZ-56803-77,13,7663.79,CEX,2
