codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
59,9661,2025-05-11,NXM-72273-96,9,3486.8,EFE,2
64,7243,2025-05-11,YZK-06087-98,22,11892.39,EFE,2
55,5324,2025-05-11,SZJ-76414-24,36,13099.02,CEX,2
60,3109,2025-05-11,LEK-96807-82,15,8261.17,EFE,2
65,6380,2025-05-11,GET-58791-09,25,17851.22,EFE,2
73,8958,2025-05-11,HGA-86693-42,12,8660.51,CEX,2
51,7893,2025-05-11,FHG-40571-57,13,6654.4,CEX,2
62,9603,2025-05-11,BWL-77714-70,26,20100.54,CEX,2
56,9128,2025-05-11,PQX-59844-04,15,7525.66,EFE,2
73,3127,2025-05-11,ORZ-56803-77,23,16202.31,EFE,2
