codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
61,2541,2025-05-25,NXM-72273-96,10,6581.61,CEX,2
67,8096,2025-05-25,YZK-06087-98,36,11693.4,CEX,2
69,5744,2025-05-25,SZJ-76414-24,2,960.59,EFE,2
53,8458,2025-05-25,LEK-96807-82,10,4009.14,CEX,2
63,2007,2025-05-25,GET-58791-09,42,16331.44,CEX,2
69,7375,2025-05-25,HGA-86693-42,37,15814.18,CEX,2
63,7245,2025-05-25,FHG-40571-57,21,10027.86,EFE,2
52,3541,2025-05-25,BWL-77714-70,26,14642.58,CEX,2
73,9711,2025-05-25,PQX-59844-04,4,1261.25,EFE,2
53,6943,2025-05-25,ORZ-56803-77,17,8903.36,EFE,2
