codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
61,1964,2025-06-11,NXM-72273-96,7,2285.84,EFE,2
64,7672,2025-06-11,YZK-06087-98,25,8931.9,CEX,2
71,9529,2025-06-11,SZJ-76414-24,12,5456.42,CEX,2
58,1109,2025-06-11,LEK-96807-82,17,6850.45,EFE,2
72,8962,2025-06-11,GET-58791-09,17,5320.72,EFE,2
61,2660,2025-06-11,HGA-86693-42,42,13032.76,EFE,2
71,5720,2025-06-11,FHG-40571-57,21,14252.35,CEX,2
63,1288,2025-06-11,BWL-77714-70,22,14107.42,EFE,2
72,8952,2025-06-11,PQX-59844-04,9,6554.4,CEX,2
53,3399,2025-06-11,ORZ-56803-77,29,19727.37,CEX,2
