codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
75,8040,2025-05-21,NXM-72273-96,23,12435.2,EFE,2
63,4176,2025-05-21,YZK-06087-98,18,13383.75,EFE,2
68,2641,2025-05-21,SZJ-76414-24,43,20494.25,CEX,2
51,5280,2025-05-21,LEK-96807-82,0,0.0,CEX,2
67,5355,2025-05-21,GET-58791-09,26,19063.92,EFE,2
60,1994,2025-05-21,HGA-86693-42,30,18535.19,CEX,2
67,7601,2025-05-21,FHG-40571-57,16,9894.5,CEX,2
69,3939,2025-05-21,BWL-77714-70,16,11943.17,EFE,2
61,3873,2025-05-21,PQX-59844-04,17,7058.54,EFE,2
72,4888,2025-05-21,ORZ-56803-77,11,5443.98,EFE,2
