codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
75,8920,2025-04-17,NXM-72273-96,23,10726.17,CEX,2
64,9436,2025-04-17,YZK-06087-98,6,1861.39,EFE,2
70,6724,2025-04-17,SZJ-76414-24,39,18191.15,CEX,2
62,9434,2025-04-17,LEK-96807-82,12,4952.93,CEX,2
65,1811,2025-04-17,GET-58791-09,45,23133.44,EFE,2
74,6458,2025-04-17,HGA-86693-42,9,5228.73,CEX,2
57,7114,2025-04-17,FHG-40571-57,6,4643.87,CEX,2
52,5628,2025-04-17,BWL-77714-70,19,13783.24,EFE,2
66,6246,2025-04-17,PQX-59844-04,22,10327.27,CEX,2
64,3185,2025-04-17,ORZ-56803-77,0,0.0,EFE,2
