codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
61,2743,2025-06-04,NXM-72273-96,7,4891.09,EFE,2
69,8150,2025-06-04,YZK-06087-98,20,12146.46,EFE,2
52,4506,2025-06-04,SZJ-76414-24,29,17124.06,EFE,2
56,9879,2025-06-04,LEK-96807-82,27,12768.85,CEX,2
51,8703,2025-06-04,GET-58791-09,43,29163.31,EFE,2
56,7997,2025-06-04,HGA-86693-42,21,10862.25,EFE,2
57,5951,2025-06-04,FHG-40571-57,17,9291.85,EFE,2
55,7445,2025-06-04,BWL-77714-70,0,0.0,EFE,2
53,5180,2025-06-04,PQX-59844-04,3,1064.46,EFE,2
54,4820,2025-06-04,ORZ-56803-77,16,4925.66,EFE,2
