codigo_sucursal,codigo_cliente,fecha_cierre_comercial,SKU_codigo,venta_unidades,venta_importe,condicion_venta,n_distribuidor
67,5358,2025-05-27,NXM-72273-96,15,11023.3,CEX,2
69,3721,2025-05-27,YZK-06087-98,16,7648.45,EFE,2
52,9306,2025-05-27,SZJ-76414-24,12,6114.89,EFE,2
69,9748,2025-05-27,LEK-96807-82,4,1839.27,CEX,2
63,5450,2025-05-27,GET-58791-09,19,13654.63,CEX,2
58,9579,2025-05-27,HGA-86693-42,10,7143.67,CEX,2
59,6328,2025-05-27,FHG-40571-57,3,2048.7,EFE,2
51,3100,2025-05-27,BWL-77714-70,28,18310.8,CEX,2
53,9330,2025-05-27,PQX-59844-04,16,9849.25,EFE,2
66,9880,2025-05-27,ORZ-56803-77,9,4923.82,EFE,2
